date,rainfall_mm,rainfall_3day_avg,rainfall_7day_avg,river_level_m,temperature_c,humidity_pct,wind_speed_kmh,soil_moisture_pct,elevation_m,distance_to_river_km,drainage_quality,flood
2015-10-09,6.19,15.45,14.68,6.77,28.43,65.85,1.98,36.41,20,2.08,1,0
2015-10-10,7.06,4.91,12.17,3.97,28.52,57.84,11.24,34.36,20,0.28,1,0
2015-10-11,1.48,7.17,10.11,4.57,31.89,69.25,8.59,31.04,50,5.29,0,0
2015-10-12,12.95,4.99,7.05,9.63,30.56,75.5,1.9,28.85,5,0.78,1,1
2015-10-13,0.55,7.63,6.89,4.17,30.31,59.11,0.68,34.34,20,2.45,2,0
2015-10-14,9.4,7.23,7.8,6.65,28.05,62.85,16.05,24.37,20,6.19,1,0
2015-10-15,11.73,8.73,7.65,7.03,31.64,68.93,1.71,37.01,50,1.42,2,0
2015-10-16,5.06,10.07,5.88,3.13,31.52,65.29,2.06,27.08,20,1.42,1,0
2015-10-17,13.4,6.31,9.51,9.15,32.95,65.69,38.37,23.51,50,0.25,2,0
2015-10-18,0.46,4.81,9.13,2.91,31.8,53.98,12.63,42.76,20,0.99,2,0
2015-10-19,0.57,8.99,7.74,4.28,31.41,61.81,2.88,28.81,200,3.83,1,0
2015-10-20,25.94,11.07,8.6,9.41,34.05,75.73,8.94,29.83,20,0.29,2,0
2015-10-21,6.7,11.56,9.83,4.09,29.09,66.98,7.64,39.61,50,4.99,1,0
2015-10-22,2.04,6.61,10.29,5.83,32.81,62.77,18.61,43.39,5,2.2,1,0
2015-10-23,11.08,11.72,12.3,6.41,28.41,64.18,13.07,27.25,20,1.09,1,0
2015-10-24,22.04,12.26,8.78,11.86,30.1,75.99,17.82,28.73,100,1.58,0,0
2015-10-25,3.65,13.44,7.94,4.5,29.37,62.15,2.38,28.76,20,0.33,2,0
2015-10-26,14.63,6.54,9.27,5.68,33.37,64.99,10.22,38.38,20,0.49,1,0
2015-10-27,1.34,5.59,9.36,4.97,31.7,59.77,0.41,41.94,50,0.67,1,0
2015-10-28,0.8,4.5,8.38,3.03,31.82,51.67,0.71,27.95,5,0.97,1,0
2015-10-29,11.37,7.94,10.63,7.75,29.65,64.77,12.5,41.33,50,4.94,1,0
2015-10-30,11.67,12.75,16.52,7.03,31.28,69.28,0.25,33.06,20,0.92,2,0
2015-10-31,15.22,15.44,17.89,6.21,30.37,69.31,8.67,38.84,20,1.48,2,0
2015-11-01,19.42,30.17,18.61,9.52,32.69,77.32,18.35,31.09,100,0.35,1,1
2015-11-02,55.85,28.72,20.38,15.0,29.96,86.61,4.78,37.54,50,2.66,1,1
2015-11-03,10.89,24.2,19.39,7.36,34.62,67.88,0.46,37.2,20,1.64,1,0
2015-11-04,5.85,13.51,18.46,5.19,28.62,66.89,12.51,35.81,50,1.16,1,0
2015-11-05,23.78,11.46,15.86,11.93,30.38,83.61,26.55,38.27,100,5.88,1,0
2015-11-06,4.74,12.4,7.94,5.17,35.36,63.09,12.63,28.14,50,4.43,1,0
2015-11-07,8.67,4.88,13.42,6.35,31.16,59.11,8.64,30.95,10,2.15,2,0
2015-11-08,1.23,3.43,16.46,2.56,29.42,64.85,2.61,38.77,20,5.1,1,0
2015-11-09,0.39,16.97,15.62,3.9,32.5,69.52,0.15,42.96,20,1.66,1,0
2015-11-10,49.31,25.6,16.07,15.0,31.13,83.04,11.86,36.31,10,3.51,2,1
2015-11-11,27.12,31.43,15.23,10.63,30.43,77.76,2.63,38.61,5,1.05,1,1
2015-11-12,17.86,17.62,15.42,10.57,29.92,75.07,19.53,39.96,10,0.18,1,0
2015-11-13,7.89,9.53,15.99,5.76,37.67,69.03,6.28,40.55,100,10.28,1,0
2015-11-14,2.85,4.43,10.65,3.29,31.65,62.06,7.56,29.49,50,0.36,1,0
2015-11-15,2.55,3.24,9.46,5.46,28.32,57.78,14.02,29.9,20,0.58,2,0
2015-11-16,4.32,6.27,9.22,4.45,35.17,61.75,15.12,30.24,50,0.36,1,0
2015-11-17,11.95,11.69,8.8,8.0,33.43,68.27,10.29,43.16,50,0.82,2,0
2015-11-18,18.81,15.65,15.03,8.79,30.69,73.94,27.88,38.55,20,0.68,2,0
2015-11-19,16.19,13.31,17.54,8.29,30.37,69.77,40.34,39.33,20,1.84,1,0
2015-11-20,4.93,22.53,18.65,5.57,33.6,60.56,29.35,39.29,5,11.29,0,0
2015-11-21,46.47,23.83,18.97,15.0,31.78,86.01,17.38,30.98,50,0.11,1,1
2015-11-22,20.09,26.23,17.45,7.13,28.44,74.34,12.23,46.67,20,3.01,1,1
2015-11-23,12.12,15.47,15.75,5.79,35.88,67.96,10.89,38.69,20,0.27,1,0
2015-11-24,14.19,11.49,15.99,8.87,31.46,62.91,1.1,40.01,20,0.04,1,0
2015-11-25,8.16,8.87,12.39,5.79,35.33,63.17,3.17,26.13,50,2.04,1,0
2015-11-26,4.27,6.34,9.55,4.15,34.92,66.87,0.06,37.72,50,4.13,2,0
2015-11-27,6.6,10.71,8.08,3.85,30.37,56.39,1.48,31.45,20,0.39,1,0
2015-11-28,21.27,9.36,6.15,8.59,34.46,60.17,5.78,25.85,5,0.84,1,0
2015-11-29,0.22,7.78,5.08,1.14,31.11,67.65,1.58,27.26,50,0.37,2,0
2015-11-30,1.85,0.92,8.61,3.93,28.69,63.48,23.19,27.12,100,4.74,0,0
2015-12-01,0.71,1.06,10.28,2.99,31.59,63.39,16.38,27.7,100,0.63,0,0
2015-12-02,0.62,10.11,8.61,2.53,33.26,54.93,0.74,33.75,200,1.18,2,0
2015-12-03,29.01,15.96,8.8,12.12,31.55,78.19,2.86,31.59,10,4.5,1,0
2015-12-04,18.24,18.97,9.99,9.41,31.88,70.5,17.1,35.67,10,1.61,0,0
2015-12-05,9.64,9.81,11.26,8.9,34.8,56.9,16.25,42.88,50,5.4,1,0
2015-12-06,1.54,7.11,11.58,2.15,32.74,67.89,29.09,33.98,10,5.22,0,0
2015-12-07,10.15,7.1,8.66,7.94,30.86,65.87,60.11,22.24,5,1.24,1,1
2015-12-08,9.62,7.54,7.14,7.55,33.96,62.83,37.41,31.65,20,1.75,1,0
2015-12-09,2.85,7.0,7.81,3.42,32.97,59.54,5.28,39.09,20,0.52,1,0
2015-12-10,8.53,6.34,9.75,6.3,27.55,54.19,2.88,33.47,20,9.32,1,0
2015-12-11,7.63,10.17,8.4,5.24,33.47,66.78,14.21,41.01,200,0.65,2,0
2015-12-12,14.35,12.37,8.03,8.03,33.41,68.48,3.56,35.48,10,3.06,1,0
2015-12-13,15.12,10.06,9.73,9.85,32.68,66.59,16.42,24.7,10,0.75,1,0
2015-12-14,0.7,7.62,10.01,4.44,34.44,66.74,7.63,34.55,10,0.75,2,0
2015-12-15,7.04,7.49,13.08,6.22,31.33,56.6,15.8,36.72,100,0.22,1,0
2015-12-16,14.75,10.76,13.33,7.41,33.36,64.39,3.23,40.74,50,1.64,0,0
2015-12-17,10.49,18.12,11.56,4.87,29.57,61.0,7.09,43.72,10,0.56,0,0
2015-12-18,29.12,18.58,11.61,11.99,33.54,73.17,8.3,39.18,10,0.32,2,0
2015-12-19,16.12,15.97,12.81,9.79,36.64,68.4,28.67,37.33,50,0.51,2,0
2015-12-20,2.67,6.63,10.76,2.47,30.76,63.48,3.1,37.69,20,0.58,2,0
2015-12-21,1.1,6.4,11.15,2.56,31.25,58.81,27.6,33.62,200,1.4,1,0
2015-12-22,15.43,5.64,13.03,8.28,31.37,63.33,16.34,27.9,50,0.98,1,0
2015-12-23,0.4,9.68,12.56,2.44,33.06,68.63,13.13,35.23,10,0.16,0,0
2015-12-24,13.22,18.63,13.23,6.52,30.69,78.67,15.46,37.12,100,1.54,2,0
2015-12-25,42.26,22.78,15.28,15.0,33.68,81.85,9.3,30.1,20,3.1,1,1
2015-12-26,12.85,20.83,14.39,5.72,34.54,62.64,2.8,42.39,20,1.71,1,0
2015-12-27,7.37,11.89,16.03,4.54,33.93,71.06,2.1,41.44,20,7.34,1,0
2015-12-28,15.46,10.68,20.22,8.98,29.34,60.5,20.12,31.23,100,0.21,0,1
2015-12-29,9.19,12.16,15.23,4.69,34.89,62.92,12.91,42.92,10,3.44,1,0
2015-12-30,11.83,21.2,20.36,5.13,34.79,62.44,2.4,36.6,20,1.41,1,0
2015-12-31,42.57,20.57,24.35,15.0,34.59,75.49,9.55,35.85,5,1.47,0,1
2016-01-01,7.32,32.88,22.61,6.57,33.69,62.26,5.93,44.44,100,1.46,0,0
2016-01-02,48.74,30.47,21.45,15.0,33.4,80.05,1.73,38.33,20,0.79,1,1
2016-01-03,35.36,29.12,19.99,13.55,35.04,77.75,7.59,47.49,10,0.78,1,1
2016-01-04,3.27,13.24,13.95,4.53,36.83,61.77,3.31,31.31,50,2.0,0,0
2016-01-05,1.08,1.98,13.11,1.73,31.1,57.43,1.01,26.59,50,0.09,0,0
2016-01-06,1.59,0.98,8.61,4.57,35.17,58.94,6.29,32.04,100,1.78,2,0
2016-01-07,0.28,1.12,3.72,4.04,32.86,58.98,8.92,35.43,20,2.58,0,0
2016-01-08,1.49,6.33,4.08,3.46,32.79,64.79,0.48,27.0,100,0.88,0,0
2016-01-09,17.23,6.61,7.92,9.88,29.99,67.87,5.14,26.52,20,0.49,1,0
2016-01-10,1.11,8.03,7.74,2.48,32.51,64.68,2.98,34.24,10,0.48,1,0
2016-01-11,5.76,11.61,11.31,6.58,31.1,65.81,0.31,27.21,100,0.17,1,0
2016-01-12,27.95,11.36,11.81,12.07,32.18,76.83,1.34,36.26,50,0.19,2,0
2016-01-13,0.35,17.86,9.61,3.2,30.92,67.12,1.5,32.14,50,0.36,1,0
2016-01-14,25.27,10.2,12.01,11.06,32.24,67.04,2.02,37.28,200,0.04,2,0
2016-01-15,4.97,10.71,13.31,4.86,32.34,60.12,16.26,28.41,50,0.62,2,0
2016-01-16,1.89,8.25,13.82,5.53,33.36,69.76,5.79,42.02,5,0.73,0,0
2016-01-17,17.9,11.55,16.61,7.58,29.95,67.66,1.59,35.73,100,10.69,1,0
2016-01-18,14.87,21.42,16.49,7.05,30.3,53.36,1.06,40.41,20,9.58,1,0
2016-01-19,31.49,22.1,16.49,14.19,33.93,74.73,3.54,41.4,50,0.41,1,0
2016-01-20,19.92,25.27,16.64,8.76,31.63,70.64,16.0,30.87,10,0.48,2,1
2016-01-21,24.4,16.43,17.06,11.9,35.39,59.12,4.53,41.24,20,1.35,2,0
2016-01-22,4.97,10.77,18.46,7.03,33.7,69.15,1.74,30.26,50,0.32,1,0
2016-01-23,2.93,9.58,23.94,3.9,34.48,57.9,5.18,32.73,20,1.4,0,0
2016-01-24,20.83,16.14,22.23,10.57,36.1,72.06,8.1,48.71,50,1.02,0,0
2016-01-25,24.66,38.45,19.74,9.51,32.67,71.2,0.3,43.46,100,0.78,1,1
2016-01-26,69.86,34.17,22.24,15.0,32.16,88.49,9.88,49.27,20,3.46,0,1
2016-01-27,7.98,28.27,22.72,6.13,35.06,58.64,5.03,37.24,50,3.52,2,0
2016-01-28,6.98,12.48,25.46,6.16,34.35,58.81,0.1,40.7,100,8.83,1,0
2016-01-29,22.47,11.9,26.13,9.47,32.97,76.66,11.21,43.09,50,0.5,1,0
2016-01-30,6.25,22.92,17.35,3.38,36.15,62.39,12.46,36.88,50,4.38,1,0
2016-01-31,40.05,25.21,19.19,15.0,32.95,77.42,9.91,33.95,20,1.54,2,1
2016-02-01,29.32,25.93,21.2,9.82,33.46,69.99,4.18,34.0,20,1.79,2,0
2016-02-02,8.41,19.52,18.23,5.64,33.45,70.18,7.54,38.36,20,4.53,2,0
2016-02-03,20.85,16.77,22.32,10.88,31.55,77.74,4.9,33.59,20,5.72,1,0
2016-02-04,21.07,14.52,18.11,10.05,33.59,76.46,12.06,31.77,50,2.6,0,0
2016-02-05,1.63,19.21,17.67,6.33,36.24,63.28,8.76,39.04,10,0.85,1,0
2016-02-06,34.93,15.7,17.3,15.0,34.35,78.91,0.85,36.44,200,1.35,1,0
2016-02-07,10.56,23.92,19.16,5.88,33.53,59.2,10.3,42.35,100,1.91,2,0
2016-02-08,26.27,14.2,17.21,11.41,33.16,71.91,11.62,34.76,20,3.53,1,0
2016-02-09,5.79,21.98,17.0,5.18,34.16,59.47,4.63,33.89,5,2.15,1,0
2016-02-10,33.88,15.69,17.06,11.77,35.01,67.81,20.86,38.94,50,0.91,2,0
2016-02-11,7.39,13.81,15.76,4.59,34.74,68.98,18.52,32.24,50,1.08,1,0
2016-02-12,0.16,14.31,12.83,2.88,32.87,56.6,1.93,31.84,200,0.1,1,0
2016-02-13,35.37,12.32,18.42,11.67,34.2,83.66,23.46,34.28,20,5.16,1,0
2016-02-14,1.44,14.19,20.03,3.99,34.52,65.13,5.81,36.96,5,0.18,0,0
2016-02-15,5.77,17.39,20.8,4.93,31.56,65.67,12.86,47.18,200,1.73,2,0
2016-02-16,44.95,31.95,22.92,14.98,33.93,85.54,16.83,32.28,20,4.11,2,1
2016-02-17,45.12,34.28,19.14,15.0,29.28,79.48,7.03,44.13,50,1.09,1,1
2016-02-18,12.78,24.3,19.68,8.19,34.58,75.68,5.09,41.56,5,3.22,1,0
2016-02-19,14.99,12.23,19.71,8.27,34.95,67.71,24.7,45.72,100,3.26,1,0
2016-02-20,8.93,9.71,15.68,5.79,35.14,65.97,2.62,51.95,10,0.12,1,0
2016-02-21,5.21,6.7,12.22,5.77,32.86,59.36,2.97,42.05,50,1.06,1,0
2016-02-22,5.98,9.31,13.76,6.11,34.28,58.33,4.49,40.13,50,2.35,2,0
2016-02-23,16.74,14.55,14.96,8.89,36.53,70.76,19.62,29.42,200,1.1,1,0
2016-02-24,20.94,20.4,13.89,8.79,36.52,71.56,27.93,29.62,5,1.58,1,0
2016-02-25,23.52,22.61,14.6,10.89,33.64,67.81,2.49,37.64,20,1.81,0,0
2016-02-26,23.38,16.11,13.88,11.95,33.99,64.5,19.94,27.06,5,0.33,1,1
2016-02-27,1.43,11.68,13.19,3.21,35.95,54.37,2.99,38.35,100,1.06,1,0
2016-02-28,10.23,4.18,11.45,9.09,30.74,71.1,35.28,23.91,50,0.06,1,0
2016-02-29,0.89,7.69,12.78,3.14,33.11,57.38,9.1,40.87,50,0.32,1,0
2016-03-01,11.96,7.2,10.36,7.13,36.44,64.29,0.07,32.54,10,1.44,1,0
2016-03-02,8.74,17.83,10.42,5.31,35.73,71.62,0.35,34.8,20,1.7,1,0
2016-03-03,32.8,16.01,9.29,13.61,34.53,70.79,1.6,29.98,20,0.32,2,0
2016-03-04,6.48,13.72,12.24,3.35,30.79,59.61,2.08,25.4,20,2.82,1,0
2016-03-05,1.87,3.56,12.59,3.41,33.71,57.09,14.59,41.21,100,0.93,1,0
2016-03-06,2.31,8.56,11.57,2.88,32.64,69.25,2.52,41.31,5,5.07,1,0
2016-03-07,21.5,12.75,7.08,10.11,34.5,80.72,34.78,31.07,50,0.98,1,0
2016-03-08,14.44,12.51,8.74,9.03,32.23,70.98,10.11,36.8,100,0.32,1,0
2016-03-09,1.6,5.79,8.63,4.75,31.81,64.72,11.79,31.5,200,2.84,2,0
2016-03-10,1.32,7.01,12.0,1.05,29.74,57.76,2.46,36.24,50,1.68,2,0
2016-03-11,18.11,6.85,11.55,11.38,36.33,78.79,22.32,38.42,20,0.98,1,0
2016-03-12,1.13,15.04,9.67,4.19,33.09,61.91,11.02,36.64,50,0.88,1,0
2016-03-13,25.88,15.13,9.63,10.33,34.22,77.2,19.98,40.56,10,0.33,0,0
2016-03-14,18.37,15.18,18.69,9.2,33.91,68.66,31.35,40.07,10,0.83,0,0
2016-03-15,1.27,6.99,17.11,4.09,31.79,59.3,1.34,36.98,50,0.06,1,0
2016-03-16,1.33,22.44,17.94,3.1,31.42,68.98,1.02,33.37,100,1.4,2,0
2016-03-17,64.73,24.36,17.83,15.0,31.94,95.06,16.27,34.74,5,4.54,1,1
2016-03-18,7.03,26.24,21.51,4.88,32.52,70.77,20.11,42.65,10,3.17,1,0
2016-03-19,6.95,13.04,30.48,5.1,34.71,64.75,8.76,34.68,50,0.06,0,0
2016-03-20,25.13,25.4,33.29,10.22,32.39,68.32,4.56,48.84,10,4.26,1,1
2016-03-21,44.13,44.43,25.05,15.0,37.49,79.15,10.57,38.61,50,1.2,1,1
2016-03-22,64.03,43.05,24.23,15.0,36.06,92.53,3.65,35.6,10,0.42,2,1
2016-03-23,21.0,30.7,26.46,10.5,35.63,67.37,2.72,35.09,10,2.79,0,1
2016-03-24,7.08,9.8,24.62,6.24,33.79,58.0,6.7,43.22,50,0.78,1,0
2016-03-25,1.31,10.3,19.5,4.88,37.07,66.66,2.44,37.73,100,0.58,2,0
2016-03-26,22.52,12.03,15.42,10.64,33.61,68.53,6.61,44.11,50,0.35,2,0
2016-03-27,12.26,14.35,12.68,6.54,34.0,66.82,31.37,28.76,100,1.33,2,0
2016-03-28,8.28,18.69,13.12,6.99,34.41,65.62,18.31,32.36,20,0.2,1,0
2016-03-29,35.52,15.19,12.96,12.53,35.48,74.82,28.41,34.72,100,3.08,2,0
2016-03-30,1.77,15.82,11.1,2.95,35.37,68.14,16.42,30.68,20,1.27,2,0
2016-03-31,10.18,4.04,9.47,5.4,33.15,59.5,4.38,33.82,100,1.18,2,0
2016-04-01,0.17,6.61,8.56,4.85,33.05,61.39,16.72,35.02,20,0.0,2,0
2016-04-02,9.49,3.51,3.75,7.48,35.4,65.97,25.63,33.92,20,3.41,2,0
2016-04-03,0.87,4.08,5.74,4.35,35.56,60.16,29.38,39.83,20,1.36,1,0
2016-04-04,1.9,1.55,7.22,5.36,33.36,54.46,11.49,26.37,50,1.16,0,0
2016-04-05,1.88,6.5,9.08,3.01,30.98,65.29,2.37,35.32,5,2.87,1,0
2016-04-06,15.71,12.72,14.74,8.63,33.75,71.57,0.41,32.66,200,0.13,1,0
2016-04-07,20.56,16.47,15.62,9.52,35.42,66.9,1.59,38.4,20,0.91,1,0
2016-04-08,13.13,27.6,16.07,8.46,37.79,70.1,33.68,38.59,20,1.71,1,1
2016-04-09,49.12,23.1,20.15,15.0,31.8,86.43,6.2,33.13,10,1.23,0,1
2016-04-10,7.05,20.4,18.45,5.15,33.35,57.12,19.31,32.87,5,0.4,0,0
2016-04-11,5.05,14.18,22.59,5.66,33.43,58.25,6.26,41.59,50,0.71,1,0
2016-04-12,30.44,13.1,20.74,13.68,36.93,80.91,10.81,38.41,50,0.71,0,0
2016-04-13,3.8,27.93,21.23,3.84,34.16,63.45,0.24,37.39,100,9.65,2,0
2016-04-14,49.54,17.84,20.32,15.0,32.43,81.95,2.88,41.42,5,0.79,2,1
2016-04-15,0.18,34.09,24.35,2.28,35.37,55.8,5.73,43.4,200,0.46,1,0
2016-04-16,52.54,17.79,21.61,15.0,33.45,83.69,9.96,35.99,20,3.46,1,1
2016-04-17,0.66,28.82,31.69,3.94,31.82,58.11,1.88,38.41,200,1.09,0,1
2016-04-18,33.27,15.06,24.77,14.21,32.49,72.4,14.46,33.6,10,1.17,1,0
2016-04-19,11.25,39.62,26.48,7.19,37.76,56.92,4.53,40.76,50,1.59,2,1
2016-04-20,74.35,28.92,26.43,15.0,35.07,100.0,17.01,33.46,50,1.81,1,1
2016-04-21,1.15,29.2,27.93,3.42,34.52,65.43,1.03,41.67,20,1.79,1,0
2016-04-22,12.11,21.84,25.3,4.47,33.82,59.69,11.39,46.2,5,0.07,2,0
2016-04-23,52.25,25.16,26.24,15.0,34.91,86.81,3.47,38.73,50,3.42,2,1
2016-04-24,11.11,26.08,16.92,5.53,34.9,61.04,15.87,34.09,5,0.43,1,1
2016-04-25,14.89,14.61,18.87,9.47,34.93,66.14,5.14,47.54,50,0.69,1,0
2016-04-26,17.85,13.94,19.02,9.99,34.58,67.2,10.95,45.16,50,0.38,1,0
2016-04-27,9.09,13.92,16.52,5.15,36.1,62.41,27.23,32.78,50,2.91,0,0
2016-04-28,14.82,12.36,15.03,6.59,34.42,77.42,0.21,36.71,200,1.75,2,0
2016-04-29,13.17,20.9,13.61,7.87,32.42,64.38,0.11,37.09,20,2.82,2,0
2016-04-30,34.71,16.19,17.5,12.9,33.16,73.32,14.71,38.02,20,2.12,1,0
2016-05-01,0.7,13.45,20.94,3.83,30.44,56.54,10.4,47.45,20,0.22,2,0
2016-05-02,4.95,16.9,20.12,4.4,38.46,67.69,3.47,38.48,50,0.72,1,0
2016-05-03,45.06,27.72,20.32,14.88,36.14,74.27,6.82,39.31,200,1.42,1,1
2016-05-04,33.15,29.11,16.05,10.77,32.76,72.76,0.43,39.86,200,0.73,1,1
2016-05-05,9.12,18.93,16.4,6.51,33.87,71.8,2.14,42.51,200,0.46,2,0
2016-05-06,14.52,9.5,17.03,7.18,33.17,68.48,5.53,41.5,100,4.08,2,0
2016-05-07,4.87,7.51,11.52,4.3,37.53,63.4,17.96,37.3,200,2.75,0,0
2016-05-08,3.13,5.78,8.67,5.27,31.62,72.22,6.53,25.67,20,0.85,1,0
2016-05-09,9.35,6.34,7.54,7.71,34.69,65.9,8.83,30.57,200,2.9,1,0
2016-05-10,6.54,9.68,13.32,5.13,34.25,59.73,20.7,39.42,100,1.98,2,0
2016-05-11,13.14,6.97,21.8,7.03,36.13,65.16,3.69,39.97,10,0.01,1,0
2016-05-12,1.21,23.11,23.92,4.46,34.28,54.93,12.06,43.7,5,0.96,1,0
2016-05-13,54.97,40.15,24.23,15.0,30.98,93.77,19.78,49.13,10,0.69,2,1
2016-05-14,64.26,45.73,24.09,15.0,34.0,95.0,2.26,33.75,100,0.49,1,1
2016-05-15,17.97,31.25,25.81,9.55,32.57,74.61,4.41,46.02,50,0.58,1,1
2016-05-16,11.52,11.68,28.12,7.77,34.68,71.83,39.03,39.59,10,5.71,2,0
2016-05-17,5.56,14.1,20.64,2.84,37.4,60.71,40.87,42.93,50,1.33,0,0
2016-05-18,25.21,16.03,16.64,10.15,31.06,67.88,2.53,36.45,10,3.76,0,0
2016-05-19,17.31,15.06,17.78,7.64,32.94,68.4,0.69,47.75,100,0.48,0,0
2016-05-20,2.66,18.75,22.55,4.42,33.44,56.97,3.16,39.67,100,0.38,0,0
2016-05-21,36.27,21.62,24.53,14.96,33.79,78.96,5.07,36.61,200,4.39,1,0
2016-05-22,25.93,35.7,22.96,13.08,36.04,78.63,5.82,41.28,10,1.37,1,1
2016-05-23,44.88,30.07,21.65,15.0,34.22,81.6,9.64,40.28,200,4.51,1,1
2016-05-24,19.4,26.18,27.05,8.72,35.41,70.45,22.98,46.51,20,0.13,1,1
2016-05-25,14.26,13.93,26.18,9.16,33.33,66.66,4.01,42.71,20,4.96,0,0
2016-05-26,8.13,20.96,22.57,6.29,35.05,68.08,18.97,51.4,20,1.07,1,0
2016-05-27,40.49,26.26,16.22,15.0,36.16,76.9,0.98,35.93,50,0.34,1,1
2016-05-28,30.16,23.78,14.46,12.89,33.14,64.1,0.43,35.28,200,2.3,1,0
2016-05-29,0.69,10.42,15.99,2.32,36.18,62.7,7.01,33.37,50,3.19,1,0
2016-05-30,0.4,2.73,24.18,2.02,34.73,65.14,0.62,40.1,200,0.1,0,0
2016-05-31,7.09,10.81,18.74,3.76,36.72,65.77,4.98,38.65,20,8.72,0,0
2016-06-01,24.95,32.5,16.37,11.78,34.23,69.28,22.71,37.95,20,2.39,0,1
2016-06-02,65.46,30.95,17.3,15.0,35.4,87.06,2.76,37.25,50,0.78,2,1
2016-06-03,2.45,27.15,24.75,6.45,34.57,63.7,12.24,36.85,20,0.33,1,0
2016-06-04,13.53,7.72,27.69,8.57,34.46,67.47,3.6,36.67,200,1.0,0,0
2016-06-05,7.19,24.42,28.03,7.05,35.18,62.97,0.46,39.34,50,0.5,1,0
2016-06-06,52.56,29.15,20.03,15.0,35.74,95.39,8.13,43.72,20,1.36,1,1
2016-06-07,27.69,35.86,20.83,10.42,32.17,69.11,18.01,45.12,100,3.05,1,1
2016-06-08,27.33,21.5,19.58,12.72,37.55,82.54,5.27,37.45,20,2.16,0,0
2016-06-09,9.49,14.95,18.68,6.85,30.97,64.9,9.6,32.76,5,1.15,2,0
2016-06-10,8.04,7.44,15.46,6.04,33.32,54.84,23.03,35.78,50,0.25,1,0
2016-06-11,4.79,4.57,15.1,5.4,34.51,61.5,15.59,46.5,50,6.3,1,0
2016-06-12,0.87,11.89,28.7,4.15,35.53,65.23,2.16,46.48,200,0.63,1,0
2016-06-13,30.01,18.67,39.55,14.04,37.86,73.18,13.22,48.57,5,0.65,0,1
2016-06-14,25.14,59.24,40.14,12.6,31.0,65.2,6.97,50.87,50,2.07,2,1
2016-06-15,122.59,77.72,42.6,15.0,33.71,100.0,13.7,54.74,5,2.94,1,1
2016-06-16,85.42,73.39,48.68,15.0,30.48,98.43,6.82,43.71,10,8.29,0,1
2016-06-17,12.16,39.85,48.45,7.76,34.8,68.54,1.37,47.42,50,6.96,1,1
2016-06-18,21.98,25.86,45.47,9.54,35.28,74.86,8.44,45.54,10,4.9,2,1
2016-06-19,43.44,31.28,29.24,15.0,37.93,76.44,6.78,44.63,50,1.14,1,1
2016-06-20,28.42,25.38,17.33,10.35,34.99,70.68,7.3,37.73,50,0.36,1,1
2016-06-21,4.26,13.89,22.2,6.04,36.85,65.91,21.11,42.66,10,1.76,1,0
2016-06-22,8.98,5.11,21.05,4.76,35.93,60.2,22.52,35.89,20,0.03,1,0
2016-06-23,2.07,19.09,15.4,4.47,33.9,55.63,6.04,43.02,5,0.44,1,0
2016-06-24,46.2,20.75,13.73,15.0,31.96,77.21,6.08,35.14,100,0.01,1,1
2016-06-25,13.98,21.36,15.18,8.36,35.33,68.75,7.24,39.55,5,0.4,2,0
2016-06-26,3.89,11.53,14.85,4.63,31.8,63.49,7.33,41.92,5,1.29,1,0
2016-06-27,16.71,11.68,14.81,6.6,37.38,64.93,30.04,41.5,50,1.0,1,0
2016-06-28,14.44,12.6,10.6,8.34,34.47,67.25,10.48,36.04,200,0.92,2,0
2016-06-29,6.65,7.63,10.17,4.8,37.19,70.96,3.25,38.17,100,3.56,2,0
2016-06-30,1.81,8.39,12.79,5.1,33.84,56.03,7.58,43.82,20,2.25,1,0
2016-07-01,16.7,9.84,11.98,8.51,35.35,58.59,9.87,37.36,10,5.51,0,0
2016-07-02,11.02,16.64,14.01,7.28,35.23,67.78,10.21,31.96,50,1.18,2,0
2016-07-03,22.2,14.74,14.78,9.01,34.73,70.55,8.8,38.83,100,0.64,0,0
2016-07-04,11.01,20.63,16.29,6.1,33.96,61.96,1.96,36.33,20,0.26,0,0
2016-07-05,28.68,17.24,18.38,11.55,35.61,77.6,0.34,25.61,20,2.23,1,0
2016-07-06,12.04,17.69,17.92,8.14,32.98,70.22,4.12,39.48,10,3.69,1,0
2016-07-07,12.35,18.59,15.05,9.22,32.42,55.13,5.58,36.6,10,0.41,2,0
2016-07-08,31.39,17.16,13.54,11.95,37.33,72.43,0.64,41.2,50,4.22,1,0
2016-07-09,7.75,13.77,12.46,7.12,36.3,75.46,16.87,31.23,10,1.49,0,0
2016-07-10,2.16,3.45,12.82,1.54,34.98,64.0,4.22,27.6,10,0.31,1,0
2016-07-11,0.44,7.9,13.66,2.2,38.19,63.6,24.49,36.31,10,2.06,1,0
2016-07-12,21.11,12.02,9.69,8.68,34.32,76.42,1.68,35.78,20,1.47,2,0
2016-07-13,14.53,17.97,8.9,6.23,37.51,67.35,0.59,34.03,5,0.06,1,0
2016-07-14,18.26,12.13,8.62,7.08,35.22,73.12,6.58,33.55,20,1.02,0,0
2016-07-15,3.59,8.02,9.48,5.07,32.82,65.39,2.1,28.45,200,3.07,1,0
2016-07-16,2.2,2.0,8.38,3.9,38.57,63.79,27.71,32.66,5,1.62,0,0
2016-07-17,0.22,2.96,7.37,4.02,36.86,58.5,0.1,31.21,50,0.66,0,0
